,Unnamed: 0_Ours,Time,Frame_Ours,bytes_Ours,Server/Client_Ours,Dest_Ours,Unnamed: 0_Non-persistent,Frame_Non-persistent,bytes_Non-persistent,Server/Client_Non-persistent,Dest_Non-persistent,Unnamed: 0,Frame,bytes,Server/Client,Dest
387,NaN,1.43871,NaN,NaN,NaN,NaN,415.0,50.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
388,NaN,1.4392399999999999,NaN,NaN,NaN,NaN,416.0,49.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
389,NaN,1.44075,NaN,NaN,NaN,NaN,417.0,50.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
390,NaN,1.44145,NaN,NaN,NaN,NaN,418.0,51.0,1400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
391,NaN,1.44821,NaN,NaN,NaN,NaN,419.0,51.0,5600.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
392,NaN,1.45068,NaN,NaN,NaN,NaN,420.0,50.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
393,NaN,1.45233,NaN,NaN,NaN,NaN,421.0,52.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
394,NaN,1.4599799999999998,NaN,NaN,NaN,NaN,422.0,53.0,5600.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
395,NaN,1.46107,NaN,NaN,NaN,NaN,423.0,52.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
396,NaN,1.46154,NaN,NaN,NaN,NaN,424.0,52.0,11200.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
397,NaN,1.46756,NaN,NaN,NaN,NaN,425.0,53.0,5600.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
398,NaN,1.46817,NaN,NaN,NaN,NaN,426.0,54.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
399,NaN,1.46925,NaN,NaN,NaN,NaN,427.0,53.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
400,NaN,1.4732100000000001,NaN,NaN,NaN,NaN,428.0,54.0,4200.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
401,NaN,1.47891,NaN,NaN,NaN,NaN,429.0,55.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
402,NaN,1.47937,NaN,NaN,NaN,NaN,430.0,54.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
403,NaN,1.4804,NaN,NaN,NaN,NaN,431.0,55.0,5600.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
404,NaN,1.48716,NaN,NaN,NaN,NaN,432.0,56.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
405,NaN,1.4876200000000002,NaN,NaN,NaN,NaN,433.0,55.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
406,NaN,1.49138,NaN,NaN,NaN,NaN,434.0,56.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
407,NaN,1.49765,NaN,NaN,NaN,NaN,435.0,57.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
408,NaN,1.49873,NaN,NaN,NaN,NaN,436.0,56.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
409,NaN,1.49978,NaN,NaN,NaN,NaN,437.0,57.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
410,NaN,1.5085899999999999,NaN,NaN,NaN,NaN,438.0,58.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
411,NaN,1.50977,NaN,NaN,NaN,NaN,439.0,57.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
412,NaN,1.51025,NaN,NaN,NaN,NaN,440.0,58.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
413,NaN,1.51686,NaN,NaN,NaN,NaN,441.0,59.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
414,NaN,1.51806,NaN,NaN,NaN,NaN,442.0,58.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
415,NaN,1.5214299999999998,NaN,NaN,NaN,NaN,443.0,59.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
416,NaN,1.52829,NaN,NaN,NaN,NaN,444.0,60.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
417,NaN,1.52875,NaN,NaN,NaN,NaN,445.0,59.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
418,NaN,1.52975,NaN,NaN,NaN,NaN,446.0,60.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
419,NaN,1.53957,NaN,NaN,NaN,NaN,447.0,61.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
420,NaN,1.54074,NaN,NaN,NaN,NaN,448.0,60.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
421,NaN,1.54131,NaN,NaN,NaN,NaN,449.0,61.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
422,NaN,1.54818,NaN,NaN,NaN,NaN,450.0,62.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
423,NaN,1.54867,NaN,NaN,NaN,NaN,451.0,61.0,5600.0,Client,NaN,458.0,59.0,8400.0,Client,NaN
424,NaN,1.5518399999999999,NaN,NaN,NaN,NaN,452.0,62.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
425,NaN,1.55797,NaN,NaN,NaN,NaN,453.0,63.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
426,NaN,1.55869,NaN,NaN,NaN,NaN,454.0,64.0,1400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
427,NaN,1.55925,NaN,NaN,NaN,NaN,455.0,62.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
428,NaN,1.5629,NaN,NaN,NaN,NaN,456.0,63.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
429,NaN,1.56829,NaN,NaN,NaN,NaN,457.0,65.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
430,NaN,1.5687799999999998,NaN,NaN,NaN,NaN,458.0,63.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
431,NaN,1.5703,NaN,NaN,NaN,NaN,459.0,64.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
432,NaN,1.57818,NaN,NaN,NaN,NaN,460.0,65.0,5600.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
433,NaN,1.57933,NaN,NaN,NaN,NaN,461.0,66.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
434,NaN,1.58047,NaN,NaN,NaN,NaN,462.0,65.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
435,NaN,1.5809799999999998,NaN,NaN,NaN,NaN,463.0,66.0,2800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
436,NaN,1.5872700000000002,NaN,NaN,NaN,NaN,464.0,67.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
437,NaN,1.58847,NaN,NaN,NaN,NaN,465.0,66.0,5600.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
438,NaN,1.59166,NaN,NaN,NaN,NaN,466.0,67.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
439,NaN,1.5977299999999999,NaN,NaN,NaN,NaN,467.0,68.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
440,NaN,1.5989200000000001,NaN,NaN,NaN,NaN,468.0,67.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
441,NaN,1.59945,NaN,NaN,NaN,NaN,469.0,68.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
442,NaN,1.60608,NaN,NaN,NaN,NaN,470.0,69.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
443,NaN,1.60722,NaN,NaN,NaN,NaN,471.0,68.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
444,NaN,1.61144,NaN,NaN,NaN,NaN,472.0,69.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
445,NaN,1.61705,NaN,NaN,NaN,NaN,473.0,70.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
446,NaN,1.61752,NaN,NaN,NaN,NaN,474.0,69.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
447,NaN,1.6194899999999999,NaN,NaN,NaN,NaN,475.0,70.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
448,NaN,1.62581,NaN,NaN,NaN,NaN,476.0,71.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
449,NaN,1.62681,NaN,NaN,NaN,NaN,477.0,70.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
450,NaN,1.63009,NaN,NaN,NaN,NaN,478.0,71.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
451,NaN,1.6366,NaN,NaN,NaN,NaN,479.0,72.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
452,NaN,1.6376600000000001,NaN,NaN,NaN,NaN,480.0,71.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
453,NaN,1.6408099999999999,NaN,NaN,NaN,NaN,481.0,72.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
454,NaN,1.6471,NaN,NaN,NaN,NaN,482.0,74.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
455,NaN,1.6482400000000001,NaN,NaN,NaN,NaN,483.0,72.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
456,NaN,1.64923,NaN,NaN,NaN,NaN,484.0,74.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
457,NaN,1.65757,NaN,NaN,NaN,NaN,485.0,75.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
458,NaN,1.65802,NaN,NaN,NaN,NaN,486.0,73.0,8400.0,Client,NaN,491.0,70.0,8400.0,Client,NaN
459,NaN,1.6613,NaN,NaN,NaN,NaN,487.0,74.0,2800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
460,NaN,1.6669,NaN,NaN,NaN,NaN,488.0,75.0,5600.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
461,NaN,1.66736,NaN,NaN,NaN,NaN,489.0,75.0,14000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
462,NaN,1.6685299999999998,NaN,NaN,NaN,NaN,490.0,76.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
463,NaN,1.6702,NaN,NaN,NaN,NaN,491.0,76.0,2800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
464,NaN,1.67707,NaN,NaN,NaN,NaN,492.0,77.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
465,NaN,1.6782400000000002,NaN,NaN,NaN,NaN,493.0,76.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
466,NaN,1.68082,NaN,NaN,NaN,NaN,494.0,77.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
467,NaN,1.6875,NaN,NaN,NaN,NaN,495.0,78.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
468,NaN,1.6879400000000002,NaN,NaN,NaN,NaN,496.0,77.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
469,NaN,1.68894,NaN,NaN,NaN,NaN,497.0,78.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
470,NaN,1.6957799999999998,NaN,NaN,NaN,NaN,498.0,79.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
471,NaN,1.6963400000000002,NaN,NaN,NaN,NaN,499.0,78.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
472,NaN,1.7002,NaN,NaN,NaN,NaN,500.0,79.0,9800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
473,NaN,1.7058200000000001,NaN,NaN,NaN,NaN,501.0,80.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
474,NaN,1.7064,NaN,NaN,NaN,NaN,502.0,79.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
475,NaN,1.7079099999999998,NaN,NaN,NaN,NaN,503.0,80.0,7000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
476,NaN,1.7156,NaN,NaN,NaN,NaN,504.0,80.0,8400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
477,NaN,1.75568,NaN,NaN,NaN,NaN,505.0,81.0,40712.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
478,NaN,1.8445599999999998,NaN,NaN,NaN,NaN,506.0,81.0,112112.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
479,NaN,1.92735,NaN,NaN,NaN,NaN,507.0,81.0,175112.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
480,NaN,2.20132,NaN,NaN,NaN,NaN,508.0,82.0,369357.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
481,NaN,2.28678,NaN,NaN,NaN,NaN,509.0,82.0,366557.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
482,NaN,2.3678,NaN,NaN,NaN,NaN,510.0,82.0,365157.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
483,NaN,2.6389,NaN,NaN,NaN,NaN,511.0,83.0,359800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
484,NaN,2.71906,NaN,NaN,NaN,NaN,512.0,83.0,357000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
485,NaN,2.80165,NaN,NaN,NaN,NaN,513.0,83.0,354423.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
486,NaN,3.06515,NaN,NaN,NaN,NaN,514.0,84.0,348600.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
487,NaN,3.14538,NaN,NaN,NaN,NaN,515.0,84.0,345800.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
488,NaN,3.22181,NaN,NaN,NaN,NaN,516.0,84.0,344120.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
489,NaN,3.4843300000000004,NaN,NaN,NaN,NaN,517.0,85.0,340236.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
490,NaN,3.56585,NaN,NaN,NaN,NaN,518.0,85.0,337436.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
491,NaN,3.6416199999999996,NaN,NaN,NaN,NaN,519.0,85.0,336000.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
492,NaN,3.90364,NaN,NaN,NaN,NaN,520.0,86.0,333682.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
493,NaN,3.97992,NaN,NaN,NaN,NaN,521.0,86.0,332282.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
494,NaN,4.0553099999999995,NaN,NaN,NaN,NaN,522.0,86.0,330882.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
495,NaN,4.307259999999999,NaN,NaN,NaN,NaN,523.0,87.0,325733.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
496,NaN,4.37812,NaN,NaN,NaN,NaN,524.0,87.0,324333.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
497,NaN,4.45211,NaN,NaN,NaN,NaN,525.0,87.0,323400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
498,NaN,4.69106,NaN,NaN,NaN,NaN,526.0,88.0,323008.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
499,NaN,4.76123,NaN,NaN,NaN,NaN,527.0,88.0,320600.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
500,NaN,4.83141,NaN,NaN,NaN,NaN,528.0,88.0,320208.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
501,NaN,5.06428,NaN,NaN,NaN,NaN,529.0,89.0,316509.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
502,NaN,5.13061,NaN,NaN,NaN,NaN,530.0,89.0,316509.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
503,NaN,5.19888,NaN,NaN,NaN,NaN,531.0,89.0,315109.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
504,NaN,5.4333599999999995,NaN,NaN,NaN,NaN,532.0,90.0,316400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
505,NaN,5.49566,NaN,NaN,NaN,NaN,533.0,90.0,314526.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
506,NaN,5.5659,NaN,NaN,NaN,NaN,534.0,90.0,314526.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
507,NaN,5.80178,NaN,NaN,NaN,NaN,535.0,91.0,319367.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
508,NaN,5.85982,NaN,NaN,NaN,NaN,536.0,91.0,316567.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
509,NaN,5.92545,NaN,NaN,NaN,NaN,537.0,91.0,316400.0,Client,NaN,NaN,NaN,NaN,NaN,NaN
510,NaN,0.71428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.0,1.0,3081.0,Client,NaN
511,NaN,0.718528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.0,2.0,3081.0,Client,NaN
512,NaN,0.84885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,111.0,3.0,304068.0,Client,NaN
513,NaN,0.889534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.0,2.0,3081.0,Client,NaN
514,NaN,0.891439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125.0,3.0,304068.0,Client,NaN
515,NaN,1.02546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,167.0,4.0,176400.0,Client,NaN
516,NaN,1.0282200000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169.0,3.0,99400.0,Client,NaN
517,NaN,1.02975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,170.0,4.0,99400.0,Client,NaN
518,NaN,1.03414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172.0,4.0,5600.0,Client,NaN
519,NaN,1.0346600000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174.0,5.0,4200.0,Client,NaN
520,NaN,1.03591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,175.0,5.0,8400.0,Client,NaN
521,NaN,1.0376299999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,177.0,5.0,2800.0,Client,NaN
522,NaN,1.03865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,178.0,6.0,4200.0,Client,NaN
523,NaN,1.0393700000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,179.0,6.0,2800.0,Client,NaN
524,NaN,1.0416299999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180.0,7.0,2800.0,Client,NaN
525,NaN,1.04219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,181.0,6.0,2800.0,Client,NaN
526,NaN,1.04312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182.0,7.0,2800.0,Client,NaN
527,NaN,1.0469899999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,186.0,8.0,4200.0,Client,NaN
528,NaN,1.04745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,187.0,7.0,4200.0,Client,NaN
529,NaN,1.0489700000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,188.0,8.0,5600.0,Client,NaN
530,NaN,1.05544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,191.0,9.0,7000.0,Client,NaN
531,NaN,1.05588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,192.0,8.0,7000.0,Client,NaN
532,NaN,1.05683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.0,9.0,5600.0,Client,NaN
533,NaN,1.0645200000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196.0,9.0,8400.0,Client,NaN
534,NaN,1.06629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,198.0,10.0,8400.0,Client,NaN
535,NaN,1.06788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,200.0,10.0,9800.0,Client,NaN
536,NaN,1.07457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,202.0,11.0,7000.0,Client,NaN
537,NaN,1.07736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,205.0,10.0,9800.0,Client,NaN
538,NaN,1.07828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,206.0,11.0,8400.0,Client,NaN
539,NaN,1.08626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,209.0,11.0,8400.0,Client,NaN
540,NaN,1.0878700000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,211.0,12.0,11200.0,Client,NaN
541,NaN,1.0888,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,212.0,12.0,9800.0,Client,NaN
542,NaN,1.0982100000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,216.0,13.0,8400.0,Client,NaN
543,NaN,1.0993600000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,217.0,12.0,9800.0,Client,NaN
544,NaN,1.10048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,218.0,13.0,8400.0,Client,NaN
545,NaN,1.10891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.0,14.0,9800.0,Client,NaN
546,NaN,1.10945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,223.0,13.0,8400.0,Client,NaN
547,NaN,1.11093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224.0,14.0,9800.0,Client,NaN
548,NaN,1.1199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228.0,15.0,8400.0,Client,NaN
549,NaN,1.12107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,229.0,14.0,9800.0,Client,NaN
550,NaN,1.1220299999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,230.0,15.0,8400.0,Client,NaN
551,NaN,1.1310200000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,234.0,16.0,9800.0,Client,NaN
552,NaN,1.1314600000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,235.0,15.0,8400.0,Client,NaN
553,NaN,1.13294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236.0,16.0,9800.0,Client,NaN
554,NaN,1.14199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,240.0,17.0,8400.0,Client,NaN
555,NaN,1.1432,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,241.0,16.0,9800.0,Client,NaN
556,NaN,1.14591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,244.0,17.0,9800.0,Client,NaN
557,NaN,1.15344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,246.0,18.0,9800.0,Client,NaN
558,NaN,1.1539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,247.0,17.0,8400.0,Client,NaN
559,NaN,1.15778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,251.0,18.0,9800.0,Client,NaN
560,NaN,1.1644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,253.0,19.0,8400.0,Client,NaN
561,NaN,1.16553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,255.0,18.0,9800.0,Client,NaN
562,NaN,1.16596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,256.0,19.0,7000.0,Client,NaN
563,NaN,1.17159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,258.0,20.0,7000.0,Client,NaN
564,NaN,1.17212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,259.0,19.0,5600.0,Client,NaN
565,NaN,1.17305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,260.0,20.0,5600.0,Client,NaN
566,NaN,1.17993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,264.0,21.0,7000.0,Client,NaN
567,NaN,1.18048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,265.0,20.0,7000.0,Client,NaN
568,NaN,1.1815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,266.0,21.0,7000.0,Client,NaN
569,NaN,1.18756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270.0,22.0,5600.0,Client,NaN
570,NaN,1.1889100000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,271.0,21.0,7445.0,Client,NaN
571,NaN,1.18944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,272.0,22.0,7000.0,Client,NaN
572,NaN,1.19397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,274.0,23.0,5600.0,Client,NaN
573,NaN,1.1961600000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,276.0,23.0,5600.0,Client,NaN
574,NaN,1.1979600000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,278.0,22.0,7000.0,Client,NaN
575,NaN,1.20066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,279.0,23.0,2800.0,Client,NaN
576,NaN,1.20183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,280.0,24.0,5600.0,Client,NaN
577,NaN,1.2035799999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,281.0,24.0,5600.0,Client,NaN
578,NaN,1.2077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,285.0,25.0,5600.0,Client,NaN
579,NaN,1.20814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,286.0,24.0,5600.0,Client,NaN
580,NaN,1.20917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,287.0,25.0,4200.0,Client,NaN
581,NaN,1.21543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,290.0,26.0,5600.0,Client,NaN
